key,formula,source_name,lam,w_log,w_2,w_ratio,w_max,Tc_AD,Tc_AD13,Tc_ME,Tc_ME13,secs
758,BaNbO3,,0.22233478272570403,31.894141667256022,44.492097163479144,1.3949927741481363,78.1507554687,0.0025470560895847053,1.1820011687163507e-05,0.0,0.0,143.2327263355255
759,BaMoO3,,0.25249870822011083,32.03061416032439,45.43172022784189,1.4183842994842464,77.5507439234,0.022939061187612155,0.0009034967175837195,0.0288418371865729,0.0,744.7668988704681
760,MoN,,1.0795852087578863,32.183303289261254,38.95020071518757,1.2102611209640577,71.7506323183,31.281374675822626,27.01912234227277,30.843675997573584,26.772167168276475,0.11444854736328125
761,CV,,0.8368059887309276,32.45372660769513,41.09717313530685,1.2663314026180976,91.550877258,20.304595962111456,16.53733361179967,19.97029635513028,16.649624771730867,0.24921154975891113
762,B2Ni2,,0.2507003844399307,32.493300090406635,44.76706508555379,1.3777321774334297,99.3508912905,0.020948444067056624,0.0007569433272306437,0.034194652595786273,0.0,425.9723334312439
763,N2Zr2,,0.9724568167064015,32.635213079815706,42.59371662744977,1.3051459637563458,72.3506438637,26.955001159794993,22.80215300646668,26.10402005933699,21.996687549161223,0.1343224048614502
764,AlLiSi,,0.06557731069045658,32.69531825653639,37.52951296990773,1.1478558696214831,52.3505311326,0.0,0.0,0.0,0.0,38.48401188850403
765,ClOTi,,0.3616570148086792,33.035406609644426,37.99932391579477,1.1502605178984286,60.7505567105,0.8696317285934466,0.2967649743562541,0.9057115728019056,0.3630498512884265,3.300137519836426
766,InN,,0.03954267010746279,33.10023009322769,35.875393806461084,1.0838412212065316,66.4505303343,0.0,0.0,0.0,0.0,61.64637613296509
767,OTi2,,0.2835963649467862,33.823810667513406,38.330507775633635,1.1332403717730348,65.4506471491,0.10624280519419621,0.012122380786282552,0.13229771188793887,0.024670939022082852,74.52813029289246
768,BeNi,,0.15558150263781229,34.065722314146456,41.97033643331142,1.2320401148776585,63.7506144373,1.4353379141607627e-09,3.150079951123008e-38,0.0,0.0,127.51044726371765
769,N2Nb2,,0.20927480057798856,34.10533541812018,42.586198711081366,1.2486667610503928,82.0506944565,0.000706408545334792,5.86802781874112e-07,0.0,0.0,127.08885288238525
770,BZr,,0.4394435182610418,34.22755101728907,42.813465087852094,1.250848039528919,65.5506490733,2.788877237921222,1.4266121919428765,2.648233328141411,1.4399562055180257,1.0376043319702148
771,B2Nb,,0.6442620004328496,34.259303908501735,47.745033515177546,1.3936369998261762,100.6509163055,11.565359947630089,8.4608473694175,11.037175097726877,8.362600530304238,0.5086052417755127
772,FeSi2,,0.15892906552755032,34.50218675264906,38.660432250378285,1.1205212158736564,69.0505803642,7.222069864911857e-09,1.125664496600983e-30,0.0,0.0,151.8560070991516
773,C2CoY,,0.26818529873256036,34.6113393560316,48.3904597798829,1.3981100032596705,161.6507295128,0.056126739926247234,0.004114281592067019,0.09823549768829748,0.021914062499999998,1324.842530488968
774,B2P2Sr,,0.5426664821947115,34.78490308538487,42.89336591996662,1.2331029301613488,78.5507631657,6.830815722268082,4.44572510972057,6.624544599307136,4.4987053238119366,0.44063520431518555
775,Be2GeTi,,0.23879975114983137,35.168257724669196,40.636988560752556,1.1555018982998198,67.5505515008,0.010521935668296057,0.00019330176841278885,0.015772628174643012,0.0,454.32285380363464
776,BaO3V,,0.20347285747090546,36.00821841794667,43.37007704006828,1.2044493992086103,73.9506746513,0.00036441962593532494,1.0467857697964896e-07,0.0,0.0,125.54763197898865
777,B2Nb2,,0.21036964218096688,36.5048774869315,45.05086909900032,1.234105473032425,82.4507021534,0.0008577454155438791,8.494843203134834e-07,0.0,0.0,147.89544558525085
